Ensembl Protein ID	Ensembl Gene ID	Associated Gene Name
ENSP00000317469	ENSG00000174483	BBS1
ENSP00000391167	ENSG00000174485	DENND4A
ENSP00000332773	ENSG00000174498	IGDCC3
ENSP00000419485	ENSG00000174500	GCSAM
ENSP00000341682	ENSG00000174502	SLC26A9
ENSP00000356115	ENSG00000174514	MFSD4
ENSP00000322532	ENSG00000174516	PELI3
ENSP00000311760	ENSG00000174521	TTC9B
ENSP00000439182	ENSG00000174527	MYO1H
ENSP00000356135	ENSG00000174529	TMEM81
ENSP00000308897	ENSG00000174547	MRPL11
ENSP00000469315	ENSG00000174562	KLK15
ENSP00000328133	ENSG00000174564	IL20RB
ENSP00000308535	ENSG00000174567	GOLT1A
ENSP00000392678	ENSG00000174574	AKIRIN1
ENSP00000311196	ENSG00000174576	NPAS4
ENSP00000311827	ENSG00000174579	MSL2
ENSP00000310878	ENSG00000174595	KLF14
ENSP00000309402	ENSG00000174599	TRAM1L1
ENSP00000311733	ENSG00000174600	CMKLR1
ENSP00000355929	ENSG00000174606	ANGEL2
ENSP00000311648	ENSG00000174607	UGT8
ENSP00000397598	ENSG00000174611	KY
ENSP00000311291	ENSG00000174640	SLCO2A1
ENSP00000354680	ENSG00000174652	ZNF266
ENSP00000310488	ENSG00000174667	OR7D4
ENSP00000350024	ENSG00000174669	SLC29A2
ENSP00000310697	ENSG00000174672	BRSK2
ENSP00000309096	ENSG00000174684	B3GNT1
ENSP00000312652	ENSG00000174697	LEP
ENSP00000309714	ENSG00000174705	SH3PXD2B
ENSP00000314311	ENSG00000174720	LARP7
ENSP00000310006	ENSG00000174738	NR1D2
ENSP00000308012	ENSG00000174740	PABPC5
ENSP00000396052	ENSG00000174744	BRMS1
ENSP00000309334	ENSG00000174748	RPL15
ENSP00000309845	ENSG00000174775	HRAS
ENSP00000342181	ENSG00000174780	SRP72
ENSP00000310585	ENSG00000174788	PCP2
ENSP00000310406	ENSG00000174791	RIN1
ENSP00000309007	ENSG00000174796	THAP6
ENSP00000257287	ENSG00000174799	CEP135
ENSP00000434034	ENSG00000174804	FZD4
ENSP00000308117	ENSG00000174807	CD248
ENSP00000379092	ENSG00000174808	BTC
ENSP00000342143	ENSG00000174827	PDZK1
ENSP00000311545	ENSG00000174837	EMR1
ENSP00000311401	ENSG00000174839	DENND6A
ENSP00000309142	ENSG00000174840	PDE12
ENSP00000359385	ENSG00000174842	GLMN
ENSP00000312554	ENSG00000174844	DNAH12
ENSP00000366098	ENSG00000174851	YIF1A
ENSP00000310003	ENSG00000174871	CNIH2
ENSP00000330484	ENSG00000174876	AMY1B
ENSP00000389160	ENSG00000174886	NDUFA11
ENSP00000295930	ENSG00000174891	RSRC1
ENSP00000371037	ENSG00000174898	CATSPERD
ENSP00000310226	ENSG00000174903	RAB1B
ENSP00000308258	ENSG00000174915	PTDSS2
ENSP00000312208	ENSG00000174937	OR5M3
ENSP00000311447	ENSG00000174939	ASPHD1
ENSP00000308595	ENSG00000174942	OR5R1
ENSP00000311202	ENSG00000174943	KCTD13
ENSP00000308361	ENSG00000174944	P2RY14
ENSP00000374390	ENSG00000174948	GPR149
ENSP00000312021	ENSG00000174951	FUT1
ENSP00000417078	ENSG00000174953	DHX36
ENSP00000310788	ENSG00000174957	OR5J2
ENSP00000435509	ENSG00000174963	ZIC4
ENSP00000311477	ENSG00000174970	OR10AG1
ENSP00000310337	ENSG00000174982	OR4S2
ENSP00000310686	ENSG00000174989	FBXW8
ENSP00000309649	ENSG00000174990	CA5A
ENSP00000383563	ENSG00000174992	ZG16
ENSP00000314837	ENSG00000174996	KLC2
ENSP00000355930	ENSG00000175003	SLC22A1
ENSP00000311825	ENSG00000175029	CTBP2
ENSP00000307911	ENSG00000175040	CHST2
ENSP00000352821	ENSG00000175048	ZDHHC14
ENSP00000343741	ENSG00000175054	ATR
ENSP00000348838	ENSG00000175063	UBE2C
ENSP00000352785	ENSG00000175065	DSG4
ENSP00000418001	ENSG00000175066	GK5
ENSP00000309031	ENSG00000175073	VCPIP1
ENSP00000311712	ENSG00000175077	RTP1
ENSP00000363071	ENSG00000175084	DES
ENSP00000363387	ENSG00000175087	PDIK1L
ENSP00000311609	ENSG00000175093	SPSB4
ENSP00000308620	ENSG00000175097	RAG2
ENSP00000337853	ENSG00000175104	TRAF6
ENSP00000225576	ENSG00000175106	TVP23C
ENSP00000310785	ENSG00000175110	MRPS22
ENSP00000316454	ENSG00000175115	PACS1
ENSP00000361875	ENSG00000175121	WFDC5
ENSP00000362638	ENSG00000175130	MARCKSL1
ENSP00000355430	ENSG00000175143	OR2T1
ENSP00000312272	ENSG00000175155	YPEL2
ENSP00000384193	ENSG00000175161	CADM2
ENSP00000310129	ENSG00000175166	PSMD2
ENSP00000365585	ENSG00000175170	FAM182B
ENSP00000312411	ENSG00000175175	PPM1E
ENSP00000310901	ENSG00000175183	CSRP2
ENSP00000308716	ENSG00000175189	INHBC
ENSP00000325421	ENSG00000175193	PARL
ENSP00000447803	ENSG00000175197	DDIT3
ENSP00000365462	ENSG00000175198	PCCA
ENSP00000408910	ENSG00000175203	DCTN2
ENSP00000365663	ENSG00000175206	NPPA
ENSP00000309606	ENSG00000175213	ZNF408
ENSP00000381148	ENSG00000175215	CTDSP2
ENSP00000432768	ENSG00000175216	CKAP5
ENSP00000310491	ENSG00000175220	ARHGAP1
ENSP00000325612	ENSG00000175221	MED16
ENSP00000432412	ENSG00000175224	ATG13
ENSP00000308591	ENSG00000175229	GAL3ST3
ENSP00000366203	ENSG00000175262	C1orf127
ENSP00000309270	ENSG00000175264	CHST1
ENSP00000374049	ENSG00000175267	VWA3A
ENSP00000309532	ENSG00000175274	TP53I11
ENSP00000308583	ENSG00000175279	APITD1
ENSP00000361667	ENSG00000175283	DOLK
ENSP00000309052	ENSG00000175294	CATSPER1
ENSP00000309181	ENSG00000175305	CCNE2
ENSP00000310978	ENSG00000175309	PHYKPL
ENSP00000308772	ENSG00000175311	ANKS4B
ENSP00000310596	ENSG00000175324	LSM1
ENSP00000311290	ENSG00000175325	PROP1
ENSP00000311492	ENSG00000175329	ISX
ENSP00000310275	ENSG00000175334	BANF1
ENSP00000381250	ENSG00000175336	APOF
ENSP00000407546	ENSG00000175344	CHRNA7
ENSP00000433361	ENSG00000175348	TMEM9B
ENSP00000310205	ENSG00000175352	NRIP3
ENSP00000311857	ENSG00000175354	PTPN2
ENSP00000429969	ENSG00000175356	SCUBE2
ENSP00000309175	ENSG00000175376	EIF1AD
ENSP00000262160	ENSG00000175387	SMAD2
ENSP00000310040	ENSG00000175390	EIF3F
ENSP00000312470	ENSG00000175393	OR10A6
ENSP00000308082	ENSG00000175398	OR10P1
ENSP00000308496	ENSG00000175414	ARL10
ENSP00000309415	ENSG00000175416	CLTB
ENSP00000308024	ENSG00000175426	PCSK1
ENSP00000309757	ENSG00000175445	LPL
ENSP00000395706	ENSG00000175455	CCDC14
ENSP00000310448	ENSG00000175467	SART1
ENSP00000399970	ENSG00000175470	PPP2R2D
ENSP00000311368	ENSG00000175482	POLD4
ENSP00000309673	ENSG00000175485	OR52W1
ENSP00000376855	ENSG00000175497	DPP10
ENSP00000309338	ENSG00000175505	CLCF1
ENSP00000369531	ENSG00000175518	UBQLNL
ENSP00000347997	ENSG00000175520	UBQLN3
ENSP00000358223	ENSG00000175535	PNLIP
ENSP00000309463	ENSG00000175536	LIPT2
ENSP00000310557	ENSG00000175538	KCNE3
ENSP00000324960	ENSG00000175544	CABP4
ENSP00000310120	ENSG00000175548	ALG10B
ENSP00000307850	ENSG00000175550	DRAP1
ENSP00000360690	ENSG00000175556	LONRF3
ENSP00000323740	ENSG00000175564	UCP3
ENSP00000312029	ENSG00000175567	UCP2
ENSP00000398350	ENSG00000175573	C11orf68
ENSP00000311665	ENSG00000175575	PAAF1
ENSP00000308717	ENSG00000175581	MRPL48
ENSP00000311449	ENSG00000175582	RAB6A
ENSP00000310305	ENSG00000175591	P2RY2
ENSP00000310170	ENSG00000175592	FOSL1
ENSP00000310520	ENSG00000175595	ERCC4
ENSP00000312054	ENSG00000175600	SUGCT
ENSP00000311695	ENSG00000175602	CCDC85B
ENSP00000312599	ENSG00000175606	TMEM70
ENSP00000311605	ENSG00000175619	OR4B1
ENSP00000308413	ENSG00000175634	RPS6KB2
ENSP00000310356	ENSG00000175643	RMI2
ENSP00000310515	ENSG00000175646	PRM1
ENSP00000368818	ENSG00000175662	TOM1L2
ENSP00000369840	ENSG00000175664	TEX26
ENSP00000319053	ENSG00000175691	ZNF77
ENSP00000324553	ENSG00000175697	GPR156
ENSP00000319979	ENSG00000175711	B3GNTL1
ENSP00000312834	ENSG00000175727	MLXIP
ENSP00000325819	ENSG00000175745	NR2F1
ENSP00000323686	ENSG00000175746	C15orf54
ENSP00000319778	ENSG00000175756	AURKAIP1
ENSP00000323714	ENSG00000175766	EIF4E1B
ENSP00000438204	ENSG00000175768	TOMM5
ENSP00000325144	ENSG00000175779	C15orf53
ENSP00000381089	ENSG00000175782	SLC35E3
ENSP00000376848	ENSG00000175785	PRIMA1
ENSP00000378792	ENSG00000175787	ZNF169
ENSP00000318297	ENSG00000175792	RUVBL1
ENSP00000340989	ENSG00000175793	SFN
ENSP00000313921	ENSG00000175806	MSRA
ENSP00000321732	ENSG00000175826	CTDNEP1
ENSP00000321835	ENSG00000175832	ETV4
ENSP00000316609	ENSG00000175854	SWI5
ENSP00000316338	ENSG00000175866	BAIAP2
ENSP00000346017	ENSG00000175868	CALCB
ENSP00000315949	ENSG00000175879	HOXD8
ENSP00000370303	ENSG00000175893	ZDHHC21
ENSP00000321987	ENSG00000175894	TSPEAR
ENSP00000322373	ENSG00000175895	PLEKHF2
ENSP00000323929	ENSG00000175899	A2M
ENSP00000322628	ENSG00000175906	ARL4D
ENSP00000344432	ENSG00000175920	DOK7
ENSP00000314901	ENSG00000175928	LRRN1
ENSP00000323687	ENSG00000175931	UBE2O
ENSP00000322249	ENSG00000175938	ORAI3
ENSP00000344942	ENSG00000175970	UNC119B
ENSP00000318846	ENSG00000176009	ASCL3
ENSP00000318697	ENSG00000176014	TUBB6
ENSP00000314518	ENSG00000176018	LYSMD3
ENSP00000323096	ENSG00000176020	AMIGO3
ENSP00000368496	ENSG00000176022	B3GALT6
ENSP00000324767	ENSG00000176034	CHDC2
ENSP00000411645	ENSG00000176040	TMPRSS7
ENSP00000379003	ENSG00000176046	NUPR1
ENSP00000314776	ENSG00000176055	MBLAC2
ENSP00000361173	ENSG00000176076	KCNE1L
ENSP00000344095	ENSG00000176083	ZNF683
ENSP00000433931	ENSG00000176092	AIM1L
ENSP00000323780	ENSG00000176095	IP6K1
ENSP00000313752	ENSG00000176101	SSNA1
ENSP00000315791	ENSG00000176102	CSTF3
ENSP00000324740	ENSG00000176105	YES1
ENSP00000317468	ENSG00000176108	CHMP6
ENSP00000367422	ENSG00000176124	DLEU1
ENSP00000373413	ENSG00000176125	UFSP1
ENSP00000316590	ENSG00000176134	AL445665.1
ENSP00000318077	ENSG00000176136	MC5R
ENSP00000326063	ENSG00000176142	TMEM39A
ENSP00000374265	ENSG00000176153	GPX2
ENSP00000374292	ENSG00000176155	CCDC57
ENSP00000313243	ENSG00000176160	HSF5
ENSP00000339004	ENSG00000176165	FOXG1
ENSP00000313681	ENSG00000176170	SPHK1
ENSP00000357625	ENSG00000176171	BNIP3
ENSP00000317431	ENSG00000176177	ENTHD1
ENSP00000320209	ENSG00000176194	CIDEA
ENSP00000318997	ENSG00000176198	OR11H4
ENSP00000320077	ENSG00000176200	OR4D11
ENSP00000386357	ENSG00000176204	LRRTM4
ENSP00000313171	ENSG00000176208	ATAD5
ENSP00000390750	ENSG00000176209	SMIM19
ENSP00000319071	ENSG00000176219	OR11H6
ENSP00000466051	ENSG00000176222	ZNF404
ENSP00000255674	ENSG00000176225	RTTN
ENSP00000319197	ENSG00000176230	OR4K17
ENSP00000318834	ENSG00000176231	OR10H4
ENSP00000369568	ENSG00000176239	OR51B6
ENSP00000319217	ENSG00000176246	OR4L1
ENSP00000314004	ENSG00000176248	ANAPC2
ENSP00000319322	ENSG00000176253	OR4K13
ENSP00000417677	ENSG00000176261	ZBTB8OS
ENSP00000318878	ENSG00000176269	OR4F21
ENSP00000319511	ENSG00000176281	OR4K5
ENSP00000441410	ENSG00000176293	ZNF135
ENSP00000319601	ENSG00000176294	OR4N2
ENSP00000319654	ENSG00000176299	OR4M1
ENSP00000314806	ENSG00000176302	FOXR1
ENSP00000321260	ENSG00000176340	COX8A
ENSP00000334042	ENSG00000176358	TAC4
ENSP00000319636	ENSG00000176383	B3GNT4
ENSP00000363322	ENSG00000176386	CDC26
ENSP00000316786	ENSG00000176387	HSD11B2
ENSP00000318804	ENSG00000176390	CRLF3
ENSP00000295640	ENSG00000176393	RNPEP
ENSP00000375073	ENSG00000176396	EID2
ENSP00000325775	ENSG00000176402	GJC3
ENSP00000384892	ENSG00000176406	RIMS2
ENSP00000386738	ENSG00000176407	KCMF1
ENSP00000378605	ENSG00000176410	DNAJC30
ENSP00000353013	ENSG00000176435	CLEC14A
ENSP00000334308	ENSG00000176438	SYNE3
ENSP00000354856	ENSG00000176444	CLK2
ENSP00000317300	ENSG00000176454	LPCAT4
ENSP00000334148	ENSG00000176473	WDR25
ENSP00000316114	ENSG00000176476	CCDC101
ENSP00000320337	ENSG00000176485	PLA2G16
ENSP00000325836	ENSG00000176490	DIRAS1
ENSP00000320302	ENSG00000176495	OR5AN1
ENSP00000317836	ENSG00000176532	PRR15
ENSP00000371594	ENSG00000176533	GNG7
ENSP00000321338	ENSG00000176540	OR4C5
ENSP00000321419	ENSG00000176547	OR4C3
ENSP00000321447	ENSG00000176555	OR4S1
ENSP00000465204	ENSG00000176563	CNTD1
ENSP00000321506	ENSG00000176567	OR4X1
ENSP00000430073	ENSG00000176571	CNBD1
ENSP00000316173	ENSG00000176597	B3GNT5
ENSP00000365005	ENSG00000176601	MAP3K19
ENSP00000462730	ENSG00000176619	LMNB2
ENSP00000385610	ENSG00000176624	MEX3C
ENSP00000336984	ENSG00000176635	HORMAD2
ENSP00000324527	ENSG00000176658	MYO1D
ENSP00000326272	ENSG00000176678	FOXL1
ENSP00000318502	ENSG00000176679	TGIF2LY
ENSP00000326371	ENSG00000176692	FOXC2
ENSP00000315047	ENSG00000176695	OR4F17
ENSP00000414303	ENSG00000176697	BDNF
ENSP00000320646	ENSG00000176715	ACSF3
ENSP00000314132	ENSG00000176720	BOK
ENSP00000404132	ENSG00000176731	C8orf59
ENSP00000322170	ENSG00000176732	PFN4
ENSP00000321729	ENSG00000176742	OR51V1
ENSP00000318486	ENSG00000176749	CDK5R1
ENSP00000357631	ENSG00000176769	TCERG1L
ENSP00000380603	ENSG00000176771	NCKAP5
ENSP00000320813	ENSG00000176782	DEFB104A
ENSP00000325594	ENSG00000176783	RUFY1
ENSP00000322088	ENSG00000176787	OR52E2
ENSP00000319281	ENSG00000176788	BASP1
ENSP00000320951	ENSG00000176797	DEFB103A
ENSP00000322156	ENSG00000176798	OR51L1
ENSP00000378132	ENSG00000176842	IRX5
ENSP00000335082	ENSG00000176853	FAM91A1
ENSP00000319474	ENSG00000176871	WSB2
ENSP00000322546	ENSG00000176879	OR51G1
ENSP00000360608	ENSG00000176884	GRIN1
ENSP00000322568	ENSG00000176887	SOX11
ENSP00000315644	ENSG00000176890	TYMS
ENSP00000322593	ENSG00000176893	OR51G2
ENSP00000321271	ENSG00000176894	PXMP2
ENSP00000352305	ENSG00000176895	OR51A7
ENSP00000313886	ENSG00000176896	TCEANC
ENSP00000369738	ENSG00000176900	OR51T1
ENSP00000318914	ENSG00000176903	PNMA1
ENSP00000322724	ENSG00000176904	OR51H1P
ENSP00000350686	ENSG00000176915	ANKLE2
ENSP00000224181	ENSG00000176919	C8G
ENSP00000375748	ENSG00000176920	FUT2
ENSP00000322754	ENSG00000176922	OR51S1
ENSP00000323952	ENSG00000176925	OR51F2
ENSP00000317027	ENSG00000176928	GCNT4
ENSP00000348368	ENSG00000176937	OR52R1
ENSP00000396774	ENSG00000176945	MUC20
ENSP00000385006	ENSG00000176946	THAP4
ENSP00000324792	ENSG00000176953	NFATC2IP
ENSP00000342711	ENSG00000176956	LY6H
ENSP00000318868	ENSG00000176974	SHMT1
ENSP00000360635	ENSG00000176978	DPP7
ENSP00000321845	ENSG00000176986	SEC24C
ENSP00000385025	ENSG00000176994	SMCR8
ENSP00000365775	ENSG00000177000	MTHFR
ENSP00000371846	ENSG00000177030	DEAF1
ENSP00000423600	ENSG00000177034	MTX3
ENSP00000316842	ENSG00000177045	SIX5
ENSP00000369578	ENSG00000177047	IFNW1
ENSP00000410007	ENSG00000177051	FBXO46
ENSP00000400113	ENSG00000177054	ZDHHC13
ENSP00000316596	ENSG00000177058	SLC38A9
ENSP00000342609	ENSG00000177076	ACER2
ENSP00000387982	ENSG00000177082	WDR73
ENSP00000322570	ENSG00000177084	POLE
ENSP00000312753	ENSG00000177096	FAM109B
ENSP00000322460	ENSG00000177098	SCN4B
ENSP00000315465	ENSG00000177103	DSCAML1
ENSP00000339467	ENSG00000177105	RHOG
ENSP00000320828	ENSG00000177106	EPS8L2
ENSP00000318222	ENSG00000177108	ZDHHC22
ENSP00000409126	ENSG00000177119	ANO6
ENSP00000362551	ENSG00000177125	ZBTB34
ENSP00000318716	ENSG00000177138	FAM9B
ENSP00000319052	ENSG00000177143	CETN1
ENSP00000323635	ENSG00000177150	FAM210A
ENSP00000324369	ENSG00000177151	OR2T35
ENSP00000321259	ENSG00000177156	TALDO1
ENSP00000324560	ENSG00000177169	ULK1
ENSP00000324534	ENSG00000177174	OR14C36
ENSP00000414330	ENSG00000177181	RIMKLA
ENSP00000324557	ENSG00000177186	OR2M7
ENSP00000368884	ENSG00000177189	RPS6KA3
ENSP00000312700	ENSG00000177191	B3GNT8
ENSP00000365837	ENSG00000177192	PUS1
ENSP00000455307	ENSG00000177200	CHD9
ENSP00000324583	ENSG00000177201	OR2T12
ENSP00000312774	ENSG00000177202	SPACA4
ENSP00000324687	ENSG00000177212	OR2T33
ENSP00000321691	ENSG00000177225	PDDC1
ENSP00000358067	ENSG00000177234	C10orf85
ENSP00000312675	ENSG00000177238	TRIM72
ENSP00000360645	ENSG00000177239	MAN1B1
ENSP00000324633	ENSG00000177243	DEFB103B
ENSP00000358784	ENSG00000177272	KCNA3
ENSP00000325078	ENSG00000177275	OR2AJ1
ENSP00000363826	ENSG00000177283	FZD8
ENSP00000321386	ENSG00000177294	FBXO39
ENSP00000318113	ENSG00000177300	CLDN22
ENSP00000314520	ENSG00000177301	KCNA2
ENSP00000321636	ENSG00000177302	TOP3A
ENSP00000406955	ENSG00000177311	ZBTB38
ENSP00000378601	ENSG00000177335	C8orf31
ENSP00000320236	ENSG00000177370	TIMM22
ENSP00000314080	ENSG00000177374	HIC1
ENSP00000335614	ENSG00000177380	PPFIA3
ENSP00000315064	ENSG00000177383	MAGEF1
ENSP00000326247	ENSG00000177409	SAMD9L
ENSP00000360116	ENSG00000177414	UBE2U
ENSP00000328088	ENSG00000177425	PAWR
ENSP00000327959	ENSG00000177426	TGIF1
ENSP00000379057	ENSG00000177427	MIEF2
ENSP00000320488	ENSG00000177432	NAP1L5
ENSP00000313572	ENSG00000177453	NIM1K
ENSP00000437940	ENSG00000177455	CD19
ENSP00000326225	ENSG00000177462	OR2T8
ENSP00000320447	ENSG00000177463	NR2C2
ENSP00000319744	ENSG00000177464	GPR4
ENSP00000323071	ENSG00000177465	ACOT4
ENSP00000356708	ENSG00000177468	OLIG3
ENSP00000349541	ENSG00000177469	PTRF
ENSP00000326301	ENSG00000177476	OR2G3
ENSP00000348769	ENSG00000177479	ARIH2
ENSP00000314153	ENSG00000177485	ZBTB33
ENSP00000326349	ENSG00000177489	OR2G2
ENSP00000321370	ENSG00000177494	ZBED2
ENSP00000321309	ENSG00000177504	VCX2
ENSP00000331608	ENSG00000177508	IRX3
ENSP00000320431	ENSG00000177511	ST8SIA3
ENSP00000314946	ENSG00000177519	RPRM
ENSP00000325682	ENSG00000177535	OR2B11
ENSP00000322020	ENSG00000177542	SLC25A22
ENSP00000350934	ENSG00000177548	RABEP2
ENSP00000322087	ENSG00000177551	NHLH2
ENSP00000316854	ENSG00000177556	ATOX1
ENSP00000405574	ENSG00000177565	TBL1XR1
ENSP00000314173	ENSG00000177570	SAMD12
ENSP00000352071	ENSG00000177575	CD163
ENSP00000337797	ENSG00000177595	PIDD
ENSP00000322419	ENSG00000177600	RPLP2
ENSP00000325290	ENSG00000177602	GSG2
ENSP00000360266	ENSG00000177606	JUN
ENSP00000332444	ENSG00000177613	CSTF2T
ENSP00000314508	ENSG00000177628	GBA
ENSP00000312618	ENSG00000177646	ACAD9
ENSP00000320936	ENSG00000177663	IL17RA
ENSP00000337701	ENSG00000177666	PNPLA2
ENSP00000314196	ENSG00000177669	MBOAT4
ENSP00000319713	ENSG00000177674	AGTRAP
ENSP00000373454	ENSG00000177679	SRRM3
ENSP00000400500	ENSG00000177683	THAP5
ENSP00000318635	ENSG00000177688	SUMO4
ENSP00000320303	ENSG00000177692	DNAJC28
ENSP00000317482	ENSG00000177693	OR4F4
ENSP00000324101	ENSG00000177697	CD151
ENSP00000324124	ENSG00000177700	POLR2L
ENSP00000322323	ENSG00000177706	FAM20C
ENSP00000418070	ENSG00000177707	PVRL3
ENSP00000371872	ENSG00000177710	SLC35G5
ENSP00000315915	ENSG00000177721	ANXA2R
ENSP00000313885	ENSG00000177728	KIAA0195
ENSP00000324573	ENSG00000177731	FLII
ENSP00000347646	ENSG00000177732	SOX12
ENSP00000316042	ENSG00000177733	HNRNPA0
ENSP00000332772	ENSG00000177752	YIPF7
ENSP00000352272	ENSG00000177791	MYOZ1
ENSP00000357068	ENSG00000177807	KCNJ10
ENSP00000338838	ENSG00000177830	CHID1
ENSP00000358999	ENSG00000177854	TMEM187
ENSP00000325369	ENSG00000177879	AP3S1
ENSP00000339007	ENSG00000177885	GRB2
ENSP00000316176	ENSG00000177889	UBE2N
ENSP00000324064	ENSG00000177932	ZNF354C
ENSP00000326238	ENSG00000177938	CAPZA3
ENSP00000319388	ENSG00000177943	MAMDC4
ENSP00000325868	ENSG00000177947	ODF3
ENSP00000372210	ENSG00000177951	BET1L
ENSP00000357555	ENSG00000177954	RPS27
ENSP00000325941	ENSG00000177963	RIC8A
ENSP00000326981	ENSG00000177971	IMP3
ENSP00000320893	ENSG00000177981	ASB8
ENSP00000313833	ENSG00000177984	LCN15
ENSP00000315988	ENSG00000177990	DPY19L2
ENSP00000381631	ENSG00000177994	C2orf73
ENSP00000369344	ENSG00000178015	GPR150
ENSP00000417919	ENSG00000178021	TSPYL6
ENSP00000312697	ENSG00000178028	DMAP1
ENSP00000369921	ENSG00000178031	ADAMTSL1
ENSP00000321584	ENSG00000178035	IMPDH2
ENSP00000313670	ENSG00000178038	ALS2CL
ENSP00000376568	ENSG00000178053	MLF1
ENSP00000323076	ENSG00000178057	NDUFAF3
ENSP00000312770	ENSG00000178074	C2orf69
ENSP00000322617	ENSG00000178084	HTR3C
ENSP00000354168	ENSG00000178093	TSSK6
ENSP00000358146	ENSG00000178096	BOLA1
ENSP00000358363	ENSG00000178104	PDE4DIP
ENSP00000314348	ENSG00000178105	DDX10
ENSP00000315035	ENSG00000178125	PPP1R42
ENSP00000327268	ENSG00000178127	NDUFV2
ENSP00000344989	ENSG00000178149	DALRD3
ENSP00000324870	ENSG00000178172	SPINK6
ENSP00000313158	ENSG00000178175	ZNF366
ENSP00000371661	ENSG00000178177	LCORL
ENSP00000343144	ENSG00000178184	PARD6G
ENSP00000321221	ENSG00000178188	SH2B1
ENSP00000374592	ENSG00000178199	ZC3H12D
ENSP00000322339	ENSG00000178201	VN1R1
ENSP00000315386	ENSG00000178202	KDELC2
ENSP00000323856	ENSG00000178209	PLEC
ENSP00000322545	ENSG00000178229	ZNF543
ENSP00000315835	ENSG00000178234	GALNT11
ENSP00000366288	ENSG00000178235	SLITRK1
ENSP00000378857	ENSG00000178252	WDR6
ENSP00000325638	ENSG00000178257	PRM3
ENSP00000325738	ENSG00000178279	TNP2
ENSP00000318977	ENSG00000178295	GEN1
ENSP00000330264	ENSG00000178297	TMPRSS9
ENSP00000318770	ENSG00000178301	AQP11
ENSP00000319992	ENSG00000178307	TMEM11
ENSP00000315654	ENSG00000178342	KCNG2
ENSP00000320560	ENSG00000178358	OR2D3
ENSP00000315299	ENSG00000178363	CALML3
ENSP00000369689	ENSG00000178372	CALML5
ENSP00000314619	ENSG00000178381	ZFAND2A
ENSP00000417003	ENSG00000178385	PLEKHM3
ENSP00000316244	ENSG00000178394	HTR1A
ENSP00000378508	ENSG00000178401	DNAJC22
ENSP00000317333	ENSG00000178403	NEUROG2
ENSP00000358038	ENSG00000178409	BEND3
ENSP00000326858	ENSG00000178425	NT5DC1
ENSP00000370737	ENSG00000178445	GLDC
ENSP00000326052	ENSG00000178449	COX14
ENSP00000413632	ENSG00000178460	MCMDC2
ENSP00000369784	ENSG00000178462	TUBAL3
ENSP00000341422	ENSG00000178467	P4HTM
ENSP00000369798	ENSG00000178473	UCN3
ENSP00000338050	ENSG00000178498	DTX3
ENSP00000314608	ENSG00000178502	KLHL11
ENSP00000313809	ENSG00000178522	AMBN
ENSP00000326305	ENSG00000178537	SLC25A20
ENSP00000314407	ENSG00000178538	CA8
ENSP00000324890	ENSG00000178562	CD28
ENSP00000406027	ENSG00000178567	EPM2AIP1
ENSP00000342235	ENSG00000178568	ERBB4
ENSP00000327048	ENSG00000178573	MAF
ENSP00000366466	ENSG00000178585	CTNNBIP1
ENSP00000322435	ENSG00000178586	OR6B3
ENSP00000371847	ENSG00000178591	DEFB125
ENSP00000317445	ENSG00000178597	PSAPL1
ENSP00000316598	ENSG00000178605	GTPBP6
ENSP00000401445	ENSG00000178607	ERN1
ENSP00000415890	ENSG00000178623	GPR35
ENSP00000325618	ENSG00000178685	PARP10
ENSP00000316578	ENSG00000178691	SUZ12
ENSP00000318986	ENSG00000178694	NSUN3
ENSP00000319170	ENSG00000178700	DHFRL1
ENSP00000317691	ENSG00000178718	RPP25
ENSP00000366307	ENSG00000178726	THBD
ENSP00000319286	ENSG00000178732	GP5
ENSP00000317780	ENSG00000178741	COX5A
ENSP00000320679	ENSG00000178750	STX19
ENSP00000314709	ENSG00000178764	ZHX2
ENSP00000319464	ENSG00000178772	CPN2
ENSP00000268720	ENSG00000178773	CPNE7
ENSP00000376397	ENSG00000178789	CD300LB
ENSP00000318318	ENSG00000178802	MPI
ENSP00000319799	ENSG00000178804	H1FOO
ENSP00000364263	ENSG00000178828	RNF186
ENSP00000332111	ENSG00000178852	EFCAB13
ENSP00000321445	ENSG00000178860	MSC
ENSP00000324277	ENSG00000178878	APOLD1
ENSP00000315476	ENSG00000178896	EXOSC4
ENSP00000312709	ENSG00000178913	TAF7
ENSP00000364265	ENSG00000178919	FOXE1
ENSP00000313490	ENSG00000178921	PFAS
ENSP00000361502	ENSG00000178922	HYI
ENSP00000323455	ENSG00000178928	TPRX1
ENSP00000313571	ENSG00000178934	LGALS7B
ENSP00000314499	ENSG00000178950	GAK
ENSP00000323670	ENSG00000178951	ZBTB7A
ENSP00000322439	ENSG00000178952	TUFM
ENSP00000322609	ENSG00000178965	C1orf173
ENSP00000317039	ENSG00000178966	RMI1
ENSP00000313759	ENSG00000178971	CTC1
ENSP00000422644	ENSG00000178980	SEPW1
ENSP00000248342	ENSG00000178982	EIF3K
ENSP00000318154	ENSG00000178988	MRFAP1L1
ENSP00000317332	ENSG00000178996	SNX18
ENSP00000321029	ENSG00000178997	EXD1
ENSP00000463999	ENSG00000178999	AURKB
ENSP00000364520	ENSG00000179002	TAS1R2
ENSP00000318352	ENSG00000179010	MRFAP1
